SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,STORM_SPEED,STORM_DIR
2018353S11061,2019,7,SI,MM,CILIDA,12/20/2018 6:00,NR,-12.5,59.5, , , ,PROVISIONAL,871,834,O_____________,8,216
2018350S09091,2019,6,SI,MM,KENANGA,12/20/2018 9:00,NR,-16.6075,81.565, , , ,PROVISIONAL,2522,2521,P_____________,3,270
2018353S11061,2019,7,SI,MM,CILIDA,12/20/2018 9:00,NR,-12.8425,59.2925, , , ,PROVISIONAL,834,786,P_____________,8,209
2018350S09091,2019,6,SI,MM,KENANGA,12/20/2018 12:00,NR,-16.6,81.4, , , ,PROVISIONAL,2521,2500,O_____________,3,276
2018353S11061,2019,7,SI,MM,CILIDA,12/20/2018 12:00,NR,-13.2,59.1, , , ,PROVISIONAL,786,749,O_____________,8,209
2018350S09091,2019,6,SI,MM,KENANGA,12/20/2018 15:00,NR,-16.5724,81.2226, , , ,PROVISIONAL,2500,2482,P_____________,4,285
2018353S11061,2019,7,SI,MM,CILIDA,12/20/2018 15:00,NR,-13.5225,58.9075, , , ,PROVISIONAL,749,712,P_____________,7,213
2018350S09091,2019,6,SI,MM,KENANGA,12/20/2018 18:00,NR,-16.5,81, , , ,PROVISIONAL,2482,2453,O_____________,6,295
2018353S11061,2019,7,SI,MM,CILIDA,12/20/2018 18:00,NR,-13.8,58.7, , , ,PROVISIONAL,712,686,O_____________,7,223
2018350S09091,2019,6,SI,MM,KENANGA,12/20/2018 21:00,NR,-16.3426,80.6998, , , ,PROVISIONAL,2456,2428,P_____________,7,298
2018353S11061,2019,7,SI,MM,CILIDA,12/20/2018 21:00,NR,-14.015,58.435, , , ,PROVISIONAL,686,662,P_____________,6,230
2018350S09091,2019,6,SI,MM,KENANGA,12/21/2018 0:00,NR,-16.2,80.4, , , ,PROVISIONAL,2428,2407,O_____________,5,288
2018353S11061,2019,7,SI,MM,CILIDA,12/21/2018 0:00,NR,-14.2,58.2, , , ,PROVISIONAL,662,639,O_____________,5,222
2018350S09091,2019,6,SI,MM,KENANGA,12/21/2018 3:00,NR,-16.1849,80.2076, , , ,PROVISIONAL,2407,2386,P_____________,4,270
2018353S11061,2019,7,SI,MM,CILIDA,12/21/2018 3:00,NR,-14.3924,58.0849, , , ,PROVISIONAL,639,616,P_____________,4,206
2018350S09091,2019,6,SI,MM,KENANGA,12/21/2018 6:00,NR,-16.2,80, , , ,PROVISIONAL,2386,2355,O_____________,5,275
2018353S11061,2019,7,SI,MM,CILIDA,12/21/2018 6:00,NR,-14.6,58, , , ,PROVISIONAL,616,593,O_____________,5,208
2018350S09091,2019,6,SI,MM,KENANGA,12/21/2018 9:00,NR,-16.1426,79.6574, , , ,PROVISIONAL,2358,2317,P_____________,7,278
2018353S11061,2019,7,SI,MM,CILIDA,12/21/2018 9:00,NR,-14.8425,57.8351, , , ,PROVISIONAL,593,559,P_____________,6,210
2018350S09091,2019,6,SI,MM,KENANGA,12/21/2018 12:00,NR,-16.1,79.3, , , ,PROVISIONAL,2317,2286,O_____________,6,272
2018353S11061,2019,7,SI,MM,CILIDA,12/21/2018 12:00,NR,-15.1,57.7, , , ,PROVISIONAL,559,537,O_____________,5,199
2018350S09091,2019,6,SI,MM,KENANGA,12/21/2018 15:00,NR,-16.1199,79.0275, , , ,PROVISIONAL,2286,2263,P_____________,5,258
2018353S11061,2019,7,SI,MM,CILIDA,12/21/2018 15:00,NR,-15.3425,57.6625, , , ,PROVISIONAL,537,503,P_____________,5,178
2018350S09091,2019,6,SI,MM,KENANGA,12/21/2018 18:00,NR,-16.2,78.8, , , ,PROVISIONAL,2263,2239,O_____________,5,246
2018353S11061,2019,7,SI,MM,CILIDA,12/21/2018 18:00,NR,-15.6,57.7, , , ,PROVISIONAL,503,470,O_____________,6,169
2018350S09091,2019,6,SI,MM,KENANGA,12/21/2018 21:00,NR,-16.32,78.5626, , , ,PROVISIONAL,2239,2213,P_____________,5,232
2018353S11061,2019,7,SI,MM,CILIDA,12/21/2018 21:00,NR,-15.88,57.7651, , , ,PROVISIONAL,470,436,P_____________,6,162
2018350S09091,2019,6,SI,MM,KENANGA,12/22/2018 0:00,NR,-16.5,78.4, , , ,PROVISIONAL,2213,2207,O_____________,5,199
2018353S11061,2019,7,SI,MM,CILIDA,12/22/2018 0:00,NR,-16.2,57.9, , , ,PROVISIONAL,436,404,O_____________,8,153
2018350S09091,2019,6,SI,MM,KENANGA,12/22/2018 3:00,NR,-16.7574,78.4073, , , ,PROVISIONAL,2205,2200,P_____________,5,178
2018353S11061,2019,7,SI,MM,CILIDA,12/22/2018 3:00,NR,-16.57,58.1275, , , ,PROVISIONAL,393,354,P_____________,9,149
2018350S09091,2019,6,SI,MM,KENANGA,12/22/2018 6:00,NR,-17,78.4, , , ,PROVISIONAL,2200,2176,O_____________,4,210
2018353S11061,2019,7,SI,MM,CILIDA,12/22/2018 6:00,NR,-17,58.4, , , ,PROVISIONAL,354,305,O_____________,11,152
2018350S09091,2019,6,SI,MM,KENANGA,12/22/2018 9:00,NR,-17.1151,78.1875, , , ,PROVISIONAL,2176,2143,P_____________,5,247
2018353S11061,2019,7,SI,MM,CILIDA,12/22/2018 9:00,NR,-17.5,58.65, , , ,PROVISIONAL,309,266,P_____________,11,155
2018350S09091,2019,6,SI,MM,KENANGA,12/22/2018 12:00,NR,-17.2,77.9, , , ,PROVISIONAL,2143,2120,O_____________,6,246
2018353S11061,2019,7,SI,MM,CILIDA,12/22/2018 12:00,NR,-18,58.9, , , ,PROVISIONAL,266,240,O_____________,10,152
2018350S09091,2019,6,SI,MM,KENANGA,12/22/2018 15:00,NR,-17.3425,77.6425, , , ,PROVISIONAL,2109,2084,P_____________,6,238
2018353S11061,2019,7,SI,MM,CILIDA,12/22/2018 15:00,NR,-18.4075,59.1502, , , ,PROVISIONAL,246,229,P_____________,9,149
2018350S09091,2019,6,SI,MM,KENANGA,12/22/2018 18:00,NR,-17.5,77.4, , , ,PROVISIONAL,2084,2061,O_____________,5,236
2018353S11061,2019,7,SI,MM,CILIDA,12/22/2018 18:00,NR,-18.8,59.4, , , ,PROVISIONAL,230,219,O_____________,9,152
2018350S09091,2019,6,SI,MM,KENANGA,12/22/2018 21:00,NR,-17.635,77.1924, , , ,PROVISIONAL,2061,2036,P_____________,5,232
2018353S11061,2019,7,SI,MM,CILIDA,12/22/2018 21:00,NR,-19.2047,59.6058, , , ,PROVISIONAL,222,217,P_____________,10,152
2018350S09091,2019,6,SI,MM,KENANGA,12/23/2018 0:00,NR,-17.8,77, , , ,PROVISIONAL,2036,2011,O_____________,5,223
2018353S11061,2019,7,SI,MM,CILIDA,12/23/2018 0:00,NR,-19.7,59.9, , , ,PROVISIONAL,229,226,O_____________,14,147
2018350S09091,2019,6,SI,MM,KENANGA,12/23/2018 3:00,NR,-18.0301,76.8027, , , ,PROVISIONAL,2011,1984,P_____________,6,217
2018353S11061,2019,7,SI,MM,CILIDA,12/23/2018 3:00,NR,-20.3777,60.4045, , , ,PROVISIONAL,271,271,P_____________,17,144
2018350S09091,2019,6,SI,MM,KENANGA,12/23/2018 6:00,NR,-18.3,76.6, , , ,PROVISIONAL,1984, ,O_____________,7,216
2018353S11061,2019,7,SI,MM,CILIDA,12/23/2018 6:00,NR,-21.1,61, , , ,PROVISIONAL,344,344,O_____________,17,141
2018353S11061,2019,7,SI,MM,CILIDA,12/23/2018 9:00,NR,-21.7225,61.5727, , , ,PROVISIONAL,424,424,P_____________,16,140
2018353S11061,2019,7,SI,MM,CILIDA,12/23/2018 12:00,NR,-22.3,62.1, , , ,PROVISIONAL,497,497,O_____________,14,144
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/23/2018 12:00,NR,6.8,140.4, , , ,main,972,955,O_____________,12,275
2018353S11061,2019,7,SI,MM,CILIDA,12/23/2018 15:00,NR,-22.8719,62.4859, , , ,PROVISIONAL,563,563,P_____________,13,146
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/23/2018 15:00,NR,6.8476,139.807, , , ,main,955,937,P_____________,12,275
2018353S11061,2019,7,SI,MM,CILIDA,12/23/2018 18:00,NR,-23.4,62.9, , , ,PROVISIONAL,626,626,O_____________,14,136
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/23/2018 18:00,NR,6.9,139.2, , , ,main,937,917,O_____________,12,275
2018353S11061,2019,7,SI,MM,CILIDA,12/23/2018 21:00,NR,-23.8729,63.5349, , , ,PROVISIONAL,707,707,P_____________,15,127
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/23/2018 21:00,NR,6.9575,138.578, , , ,main,924,903,P_____________,12,275
2018353S11061,2019,7,SI,MM,CILIDA,12/24/2018 0:00,NR,-24.3,64.2, , , ,PROVISIONAL,791,791,O_____________,14,127
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/24/2018 0:00,NR,7,138, , , ,main,903,888,O_____________,11,272
2018353S11061,2019,7,SI,MM,CILIDA,12/24/2018 3:00,NR,-24.6771,64.7235, , , ,PROVISIONAL,857,857,P_____________,12,131
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/24/2018 3:00,NR,6.99994,137.505, , , ,main,888,878,P_____________,9,270
2018353S11061,2019,7,SI,MM,CILIDA,12/24/2018 6:00,NR,-25.1,65.2, , , ,PROVISIONAL,924,924,O_____________,13,140
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/24/2018 6:00,NR,7,137.1, , , ,main,878,873,O_____________,7,273
2018353S11061,2019,7,SI,MM,CILIDA,12/24/2018 9:00,NR,-25.6997,65.6849, , , ,PROVISIONAL,1002,1002,P_____________,15,143
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/24/2018 9:00,NR,7.04244,136.77, , , ,main,873,871,P_____________,6,280
2018353S11061,2019,7,SI,MM,CILIDA,12/24/2018 12:00,NR,-26.3,66.2, , , ,PROVISIONAL,1081,1081,O_____________,14,135
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/24/2018 12:00,NR,7.1,136.5, , , ,main,879,876,O_____________,5,279
2018353S11061,2019,7,SI,MM,CILIDA,12/24/2018 15:00,NR,-26.7078,66.823, , , ,PROVISIONAL,1156,1156,P_____________,13,127
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/24/2018 15:00,NR,7.12749,136.227, , , ,main,876,875,P_____________,5,281
2018353S11061,2019,7,SI,MM,CILIDA,12/24/2018 18:00,NR,-27.1,67.4, , , ,PROVISIONAL,1230,1230,O_____________,13,136
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/24/2018 18:00,NR,7.2,136, , , ,main,886,885,O_____________,4,301
2018353S11061,2019,7,SI,MM,CILIDA,12/24/2018 21:00,NR,-27.6098,67.8044, , , ,PROVISIONAL,1295,1295,P_____________,13,151
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/24/2018 21:00,NR,7.35497,135.842, , , ,main,907,907,P_____________,5,323
2018353S11061,2019,7,SI,MM,CILIDA,12/25/2018 0:00,NR,-28.2,68.1, , , ,PROVISIONAL,1358, ,O_____________,13,156
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/25/2018 0:00,NR,7.6,135.7, , , ,main,930,930,O_____________,7,331
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/25/2018 3:00,NR,7.92749,135.515, , , ,main,963,960,P_____________,8,331
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/25/2018 6:00,NR,8.3,135.3, , , ,main,961,941,O_____________,8,330
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/25/2018 9:00,NR,8.64992,135.087, , , ,main,941,914,P_____________,9,325
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/25/2018 12:00,DS,9,134.8, , , ,main,914,866,O__O__________,10,309
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/25/2018 15:00,DS,9.30104,134.264, , , ,main,866,817,P__P__________,12,295
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/25/2018 18:00,DS,9.48571,133.729, , , ,main,806,774,O__O__________,9,286
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/25/2018 21:00,DS,9.53981,133.396, , , ,main,774,746,P__P__________,6,280
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/26/2018 0:00,DS,9.6,133.1, , , ,main,746,697,O__O__________,8,282
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/26/2018 3:00,DS,9.7101,132.59, , , ,main,697,646,P__P__________,11,284
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/26/2018 6:00,DS,9.85,132.05, , , ,main,648,597,O__O__________,10,289
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/26/2018 9:00,DS,10.0474,131.616, , , ,main,597,570,P__P__________,9,294
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/26/2018 12:00,DS,10.2,131.25, , , ,main,570,527,O__O__________,7,282
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/26/2018 15:00,DS,10.1937,130.927, , , ,main,527,506,P__P__________,6,265
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/26/2018 18:00,DS,10.15,130.65, , , ,main,506,474,O__O__________,5,269
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/26/2018 21:00,DS,10.1887,130.389, , , ,main,474,452,P__P__________,4,281
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/27/2018 0:00,TS,10.2333,130.222, , , ,main,452,434,O_OO__________,4,284
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/27/2018 3:00,TS,10.2815,130.015, , , ,main,434,413,P_PP__________,4,283
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/27/2018 6:00,TS,10.3364,129.782, , , ,main,413,396,O_OO__________,5,282
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/27/2018 9:00,TS,10.3833,129.537, , , ,main,386,365,P_PP__________,5,282
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/27/2018 12:00,TS,10.4333,129.3, , , ,main,365,349,O_OO__________,4,285
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/27/2018 15:00,TS,10.5025,129.098, , , ,main,349,334,P_PP__________,4,289
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/27/2018 18:00,TS,10.5667,128.9, , , ,main,334,315,O_OO__________,5,283
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/27/2018 21:00,TS,10.6025,128.652, , , ,main,315,287,P_PP__________,5,278
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/28/2018 0:00,TS,10.6333,128.433, , , ,main,287,286,O_OO__________,3,284
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/28/2018 3:00,TS,10.6732,128.358, , , ,main,286,264,P_PP__________,2,293
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/28/2018 6:00,TS,10.7273,128.209, , , ,main,264,230,O_OO__________,5,284
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/28/2018 9:00,TS,10.8031,127.841, , , ,main,219,175,P_PP__________,9,282
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/28/2018 12:00,MX,10.9111,127.344, , , ,main,164,120,O_OO__________,10,285
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/28/2018 15:00,TS,11.071,126.852, , , ,main,120,59,__PP__________,11,288
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/28/2018 18:00,TS,11.25,126.3, , , ,main,64,0,__OO__________,13,284
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/28/2018 21:00,TS,11.4008,125.545, , , ,main,0,0,__PP__________,15,280
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/29/2018 0:00,TS,11.5,124.8, , , ,main,0,0,__OO__________,13,278
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/29/2018 3:00,TS,11.5724,124.243, , , ,main,15,11,__PO__________,14,276
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/29/2018 6:00,TS,11.65,123.4, , , ,main,39,11,__OO__________,14,271
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/29/2018 9:00,TS,11.6049,122.821, , , ,main,11,0,__PO__________,14,249
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/29/2018 12:00,TS,11.15,122.05, , , ,main,0,0,__OO__________,17,235
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/29/2018 15:00,TS,10.6357,121.4, , , ,main,59,59,__PO__________,14,225
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/29/2018 18:00,TS,10.16,121.04, , , ,main,101,101,__OO__________,18,228
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/29/2018 21:00,TS,9.42512,120.033, , , ,main,117,117,__PO__________,18,220
2018358N07140,2018,107,WP,MM,NOT_NAMED,12/30/2018 0:00,TS,8.8,119.9, , , ,main,157, ,__O___________,13,192
2018365N08115,2018,108,WP,MM,PABUK,12/30/2018 12:00,DS,8.3,115.1, , , ,main,231,231,O_____________,8,284
2018365N08115,2018,108,WP,MM,PABUK,12/30/2018 15:00,DS,8.39257,114.715, , , ,main,275,275,P_____________,8,284
2018365N08115,2018,108,WP,MM,PABUK,12/30/2018 18:00,NR,8.5,114.3, , , ,main,319,319,O_____________,9,284
2018365N08115,2018,108,WP,MM,PABUK,12/30/2018 21:00,NR,8.60993,113.83, , , ,main,372,372,P_____________,10,276
2018365N08115,2018,108,WP,MM,PABUK,12/31/2018 0:00,NR,8.6,113.3, , , ,main,416,416,O_____________,12,258
2018365S13140,2019,8,SP,EA,PENNY,12/31/2018 0:00,NR,-12.8,139.6, , , ,PROVISIONAL,218,218,O_____________,2,321
2018365N08115,2018,108,WP,MM,PABUK,12/31/2018 3:00,NR,8.36009,112.685, , , ,main,448,429,P_____________,13,243
2018365S13140,2019,8,SP,EA,PENNY,12/31/2018 3:00,NR,-12.7127,139.529, , , ,PROVISIONAL,228,217,P_____________,2,350
2018365N08115,2018,108,WP,MM,PABUK,12/31/2018 6:00,TS,8,112.1, , , ,main,435,421,O_____________,13,235
2018365S13140,2019,8,SP,EA,PENNY,12/31/2018 6:00,NR,-12.6492,139.592, , , ,PROVISIONAL,217,195,O_____________,3,76
2018365N08115,2018,108,WP,MM,PABUK,12/31/2018 9:00,TS,7.62745,111.633, , , ,main,428,418,P_____________,9,229
2018365S13140,2019,8,SP,EA,PENNY,12/31/2018 9:00,NR,-12.6269,139.867, , , ,PROVISIONAL,184,152,P_____________,6,89
2018365N08115,2018,108,WP,MM,PABUK,12/31/2018 12:00,TS,7.4,111.4, , , ,main,425,425,O__O__________,6,230
2018365S13140,2019,8,SP,EA,PENNY,12/31/2018 12:00,NR,-12.6365,140.203, , , ,PROVISIONAL,152,130,O_____________,5,95
2018365N08115,2018,108,WP,MM,PABUK,12/31/2018 15:00,TS,7.26752,111.193, , , ,main,433,425,P__P__________,4,233
2018365S13140,2019,8,SP,EA,PENNY,12/31/2018 15:00,NR,-12.6747,140.402, , , ,PROVISIONAL,130,109,P_____________,4,99
2018365N08115,2018,108,WP,MM,PABUK,12/31/2018 18:00,TS,7.12857,111.043, , , ,main,434,420,O__O__________,4,211
2018365S13140,2019,8,SP,EA,PENNY,12/31/2018 18:00,NR,-12.7,140.6, , , ,PROVISIONAL,109,87,O_____________,4,87
2018365N08115,2018,108,WP,MM,PABUK,12/31/2018 21:00,TS,6.93243,110.99, , , ,main,420,409,P__P__________,5,198
2018365S13140,2019,8,SP,EA,PENNY,12/31/2018 21:00,NR,-12.6546,140.847, , , ,PROVISIONAL,87,43,P_____________,6,80
2018365N08115,2018,108,WP,MM,PABUK,1/1/2019 0:00,TS,6.7,110.9, , , ,main,409,362,O__O__________,7,220
2018365S13140,2019,8,SP,EA,PENNY,1/1/2019 0:00,NR,-12.6,141.2, , , ,PROVISIONAL,43,0,O_____________,9,85
2018365N08115,2018,108,WP,MM,PABUK,1/1/2019 3:00,TS,6.43507,110.572, , , ,main,362,315,P__P__________,9,234
2018365S13140,2019,8,SP,EA,PENNY,1/1/2019 3:00,NR,-12.5852,141.743, , , ,PROVISIONAL,0,0,P_____________,11,90
2018365N08115,2018,108,WP,MM,PABUK,1/1/2019 6:00,TS,6.2,110.2, , , ,main,315,292,O__O__________,7,238
2018365S13140,2019,8,SP,EA,PENNY,1/1/2019 6:00,NR,-12.6,142.3, , , ,PROVISIONAL,0,0,O_____________,9,93
2018365N08115,2018,108,WP,MM,PABUK,1/1/2019 9:00,TS,6.04871,109.96, , , ,main,284,270,P__P__________,5,241
2018365S13140,2019,8,SP,EA,PENNY,1/1/2019 9:00,NR,-12.6349,142.695, , , ,PROVISIONAL,0,0,P_____________,7,98
2018365N08115,2018,108,WP,MM,PABUK,1/1/2019 12:00,TS,5.95,109.75, , , ,main,270,241,O__O__________,5,246
2018365S13140,2019,8,SP,EA,PENNY,1/1/2019 12:00,NR,-12.7,143, , , ,PROVISIONAL,0,0,O_____________,6,108
2018365N08115,2018,108,WP,MM,PABUK,1/1/2019 15:00,TS,5.85248,109.511, , , ,main,241,220,P__P__________,5,253
2018365S13140,2019,8,SP,EA,PENNY,1/1/2019 15:00,NR,-12.8074,143.242, , , ,PROVISIONAL,0,0,P_____________,5,112
2018365N08115,2018,108,WP,MM,PABUK,1/1/2019 18:00,TS,5.8,109.25, , , ,main,220,205,O__O__________,5,264
2018365S13140,2019,8,SP,EA,PENNY,1/1/2019 18:00,NR,-12.9,143.5, , , ,PROVISIONAL,0,0,O_____________,6,102
2018365N08115,2018,108,WP,MM,PABUK,1/1/2019 21:00,TS,5.79498,108.969, , , ,main,205,195,P__P__________,6,275
2018365S13140,2019,8,SP,EA,PENNY,1/1/2019 21:00,NR,-12.9222,143.818, , , ,PROVISIONAL,32,32,P_____________,8,90
2018365N08115,2018,108,WP,MM,PABUK,1/2/2019 0:00,TS,5.85,108.65, , , ,main,206,202,O__O__________,7,285
2018365S13140,2019,8,SP,EA,PENNY,1/2/2019 0:00,NR,-12.9,144.3, , , ,PROVISIONAL,86,86,O_____________,12,85
2018365N08115,2018,108,WP,MM,PABUK,1/2/2019 3:00,TS,5.97497,108.298, , , ,main,212,212,P__P__________,8,289
2018365S13140,2019,8,SP,EA,PENNY,1/2/2019 3:00,NR,-12.82,145.018, , , ,PROVISIONAL,163,163,P_____________,16,86
2018365N08115,2018,108,WP,MM,PABUK,1/2/2019 6:00,TS,6.1,107.9, , , ,main,225,225,O__O__________,8,282
2018365S13140,2019,8,SP,EA,PENNY,1/2/2019 6:00,NR,-12.8,145.9, , , ,PROVISIONAL,226,226,O_____________,17,95
2018365N08115,2018,108,WP,MM,PABUK,1/2/2019 9:00,TS,6.15122,107.469, , , ,main,244,244,P__P__________,9,273
2018365S13140,2019,8,SP,EA,PENNY,1/2/2019 9:00,NR,-12.9619,146.79, , , ,PROVISIONAL,274,274,P_____________,19,102
2018365N08115,2018,108,WP,MM,PABUK,1/2/2019 12:00,TS,6.15,107, , , ,main,265,255,O__O__________,10,267
2018365S13140,2019,8,SP,EA,PENNY,1/2/2019 12:00,NR,-13.2,147.8, , , ,PROVISIONAL,336,325,O_____________,22,101
2018365N08115,2018,108,WP,MM,PABUK,1/2/2019 15:00,TS,6.10374,106.504, , , ,main,285,285,P__P__________,10,264
2018365S13140,2019,8,SP,EA,PENNY,1/2/2019 15:00,NR,-13.3777,148.985, , , ,PROVISIONAL,328,314,P_____________,24,100
2018365N08115,2018,108,WP,MM,PABUK,1/2/2019 18:00,TS,6.05,106, , , ,main,312,268,O__O__________,10,266
2018365S13140,2019,8,SP,EA,PENNY,1/2/2019 18:00,NR,-13.6,150.2, , , ,PROVISIONAL,324,324,O_____________,23,104
2019003S11177,2019,1,SP,MM,MONA,1/2/2019 18:00,NR,-11.1,177.3, , , ,PROVISIONAL,628,613,O_____________,9,97
2018365N08115,2018,108,WP,MM,PABUK,1/2/2019 21:00,TS,6.03125,105.491, , , ,main,268,228,P__P__________,9,270
2018365S13140,2019,8,SP,EA,PENNY,1/2/2019 21:00,NR,-13.9273,151.325, , , ,PROVISIONAL,371,371,P_____________,22,109
2019003S11177,2019,1,SP,MM,MONA,1/2/2019 21:00,NR,-11.1527,177.76, , , ,PROVISIONAL,599,567,P_____________,8,111
2018365N08115,2018,108,WP,MM,PABUK,1/3/2019 0:00,TS,6.05,105.05, , , ,main,233,203,O__O__________,7,276
2018365S13140,2019,8,SP,EA,PENNY,1/3/2019 0:00,NR,-14.3,152.3, , , ,PROVISIONAL,449,449,O_____________,19,114
2019003S11177,2019,1,SP,MM,MONA,1/3/2019 0:00,NR,-11.4,178.1, , , ,PROVISIONAL,567,511,O_____________,9,150
2018365N08115,2018,108,WP,MM,PABUK,1/3/2019 3:00,TS,6.10242,104.768, , , ,main,203,179,P__P__________,6,285
2018365S13140,2019,8,SP,EA,PENNY,1/3/2019 3:00,NR,-14.672,153.09, , , ,PROVISIONAL,527,527,P_____________,15,117
2019003S11177,2019,1,SP,MM,MONA,1/3/2019 3:00,NR,-11.9549,178.232, , , ,PROVISIONAL,500,437,P_____________,12,175
2018365N08115,2018,108,WP,MM,PABUK,1/3/2019 6:00,TS,6.2,104.5, , , ,main,179,149,O__O__________,7,288
2018365S13140,2019,8,SP,EA,PENNY,1/3/2019 6:00,NR,-15,153.7, , , ,PROVISIONAL,590,590,O_____________,12,119
2019003S11177,2019,1,SP,MM,MONA,1/3/2019 6:00,NR,-12.6,178.2, , , ,PROVISIONAL,437,398,O_____________,11,187
2018365N08115,2018,108,WP,MM,PABUK,1/3/2019 9:00,TS,6.31625,104.097, , , ,main,149,134,P__P__________,9,290
2018365S13140,2019,8,SP,EA,PENNY,1/3/2019 9:00,NR,-15.2369,154.158, , , ,PROVISIONAL,639,639,P_____________,10,115
2019003S11177,2019,1,SP,MM,MONA,1/3/2019 9:00,NR,-13.065,178.088, , , ,PROVISIONAL,388,356,P_____________,10,198
2018365N08115,2018,108,WP,MM,PABUK,1/3/2019 12:00,TS,6.5,103.65, , , ,main,136,120,O__O__________,10,298
2018365S13140,2019,8,SP,EA,PENNY,1/3/2019 12:00,NR,-15.4,154.6, , , ,PROVISIONAL,683,683,O_____________,11,104
2019003S11177,2019,1,SP,MM,MONA,1/3/2019 12:00,NR,-13.5,177.9, , , ,PROVISIONAL,356,308,O_____________,11,199
2018365N08115,2018,108,WP,MM,PABUK,1/3/2019 15:00,TS,6.76241,103.244, , , ,main,118,110,P__P__________,10,305
2018365S13140,2019,8,SP,EA,PENNY,1/3/2019 15:00,NR,-15.5039,155.289, , , ,PROVISIONAL,741,741,P_____________,13,99
2019003S11177,2019,1,SP,MM,MONA,1/3/2019 15:00,NR,-14.0566,177.734, , , ,PROVISIONAL,302,268,P_____________,11,201
2018365N08115,2018,108,WP,MM,PABUK,1/3/2019 18:00,TS,7.1,102.8, , , ,main,120,110,O__O__________,12,308
2018365S13140,2019,8,SP,EA,PENNY,1/3/2019 18:00,NR,-15.6,155.9, , , ,PROVISIONAL,775,767,O_____________,9,107
2019003S11177,2019,1,SP,MM,MONA,1/3/2019 18:00,NR,-14.5,177.5, , , ,PROVISIONAL,268,262,O_____________,8,223
2018365N08115,2018,108,WP,MM,PABUK,1/3/2019 21:00,TS,7.51502,102.265, , , ,main,110,102,P__P__________,14,306
2018365S13140,2019,8,SP,EA,PENNY,1/3/2019 21:00,NR,-15.774,156.202, , , ,PROVISIONAL,777,771,P_____________,5,134
2019003S11177,2019,1,SP,MM,MONA,1/3/2019 21:00,NR,-14.6731,177.14, , , ,PROVISIONAL,269,269,P_____________,7,259
2018365N08115,2018,108,WP,MM,PABUK,1/4/2019 0:00,TS,7.9,101.7, , , ,main,123,94,O__O__________,13,300
